caseID,taskID,originator,eventtype,timestamp,contact,RepairType,objectKey,RepairInternally,EstimatedRepairTime,RepairCode,RepairOK
148,TicketReady,System,complete,1970-01-05 11:50,,,,,,,
149,FirstContact,Monica,complete,1970-01-03 19:36,Letter,,,,,,
149,MakeTicket,Monica,start,1970-01-03 19:36,,,,,,,
149,MakeTicket,Monica,complete,1970-01-03 19:41,,E,3138,,,,
149,ArrangeSurvey,Monica,start,1970-01-03 19:41,,,,,,,
149,ArrangeSurvey,Monica,complete,1970-01-04 12:30,,,,,,,
149,InformClientSurvey,System,complete,1970-01-04 12:30,,,,,,,
149,Survey,John,start,1970-01-16 22:45,,,,,,,
149,Survey,John,complete,1970-01-16 23:18,,,,TRUE,240,1,
149,InternRepair,Edd,start,1970-01-17 12:15,,,,,,,
149,InternRepair,Edd,complete,1970-01-17 15:51,,,,,,,
149,RepairReady,System,complete,1970-01-17 15:51,,,,,,,TRUE
149,ReadyInformClient,System,complete,1970-01-17 18:38,,,,,,,TRUE
149,SendTicketToFinAdmin,System,complete,1970-01-17 22:26,,,,,,,
149,TicketReady,System,complete,1970-01-17 22:26,,,,,,,
150,FirstContact,Dian,complete,1970-01-04 20:29,Web,,,,,,
150,MakeTicket,Dian,start,1970-01-04 20:29,,,,,,,
150,MakeTicket,Dian,complete,1970-01-04 20:32,,E,175,,,,
150,ArrangeSurvey,Dian,start,1970-01-04 20:32,,,,,,,
150,ArrangeSurvey,Dian,complete,1970-01-04 20:35,,,,,,,
150,InformClientSurvey,System,complete,1970-01-04 20:35,,,,,,,
150,Survey,John,start,1970-01-08 05:57,,,,,,,
150,Survey,John,complete,1970-01-08 06:45,,,,TRUE,240,1,
150,InternRepair,John,start,1970-01-08 18:04,,,,,,,
150,InternRepair,John,complete,1970-01-08 21:40,,,,,,,
150,RepairReady,System,complete,1970-01-08 21:40,,,,,,,TRUE
150,ReadyInformClient,System,complete,1970-01-09 03:20,,,,,,,TRUE
150,SendTicketToFinAdmin,System,complete,1970-01-09 03:45,,,,,,,
150,TicketReady,System,complete,1970-01-09 03:45,,,,,,,
151,FirstContact,Monica,complete,1970-01-03 12:50,Personal,,,,,,
151,InformClientWrongPlace,Monica,complete,1970-01-03 12:50,,,,,,,
152,FirstContact,Monica,complete,1970-01-04 03:35,Web,,,,,,
152,MakeTicket,Monica,start,1970-01-04 03:35,,,,,,,
152,MakeTicket,Monica,complete,1970-01-04 03:39,,E,1866,,,,
152,ArrangeSurvey,Monica,start,1970-01-04 03:39,,,,,,,
152,ArrangeSurvey,Dian,complete,1970-01-04 08:04,,,,,,,
152,InformClientSurvey,System,complete,1970-01-04 08:04,,,,,,,
152,Survey,Cindy,start,1970-01-06 05:35,,,,,,,
152,Survey,Cindy,complete,1970-01-06 06:34,,,,TRUE,240,1,
152,InternRepair,Edd,start,1970-01-08 12:54,,,,,,,
152,InternRepair,Edd,complete,1970-01-08 16:54,,,,,,,
152,RepairReady,System,complete,1970-01-08 16:54,,,,,,,TRUE
152,ReadyInformClient,System,complete,1970-01-08 18:29,,,,,,,TRUE
152,SendTicketToFinAdmin,System,complete,1970-01-08 20:04,,,,,,,
152,TicketReady,System,complete,1970-01-08 20:04,,,,,,,
153,FirstContact,Dian,complete,1970-01-06 09:02,Letter,,,,,,
153,MakeTicket,Dian,start,1970-01-06 09:02,,,,,,,
153,MakeTicket,Dian,complete,1970-01-06 09:09,,P,3312,,,,
153,ArrangeSurvey,Dian,start,1970-01-06 09:09,,,,,,,
153,ArrangeSurvey,Dian,complete,1970-01-06 10:37,,,,,,,
153,InformClientSurvey,System,complete,1970-01-06 10:37,,,,,,,
153,Survey,Anne,start,1970-01-07 02:53,,,,,,,
153,Survey,Anne,complete,1970-01-07 03:43,,,,TRUE,120,3,
153,ImmediateRepair,Anne,start,1970-01-07 03:43,,,,,,,
153,ImmediateRepair,Anne,complete,1970-01-07 05:55,,,,,,,
153,InternRepair,Anne,start,1970-01-07 05:55,,,,,,,
153,InternRepair,Anne,complete,1970-01-07 07:43,,,,,,,
153,RepairReady,System,complete,1970-01-07 07:43,,,,,,,TRUE
153,ReadyInformClient,System,complete,1970-01-07 07:58,,,,,,,TRUE
153,SendTicketToFinAdmin,System,complete,1970-01-07 08:15,,,,,,,
153,TicketReady,System,complete,1970-01-07 08:15,,,,,,,
154,FirstContact,Dian,complete,1970-01-05 19:21,Personal,,,,,,
154,MakeTicket,Dian,start,1970-01-05 19:21,,,,,,,
154,MakeTicket,Dian,complete,1970-01-05 19:29,,E,9272,,,,
154,ArrangeSurvey,Dian,start,1970-01-05 19:29,,,,,,,
154,ArrangeSurvey,Dian,complete,1970-01-05 19:31,,,,,,,
154,InformClientSurvey,System,complete,1970-01-05 19:31,,,,,,,
154,Survey,John,start,1970-01-06 06:52,,,,,,,
154,Survey,John,complete,1970-01-06 07:50,,,,TRUE,240,1,
154,InternRepair,Paul,start,1970-01-08 00:25,,,,,,,
154,InternRepair,Paul,complete,1970-01-08 04:49,,,,,,,
154,RepairReady,System,complete,1970-01-08 04:49,,,,,,,TRUE
154,ReadyInformClient,System,complete,1970-01-08 05:19,,,,,,,TRUE
154,SendTicketToFinAdmin,System,complete,1970-01-08 12:27,,,,,,,
154,TicketReady,System,complete,1970-01-08 12:27,,,,,,,
155,FirstContact,Monica,complete,1970-01-02 07:11,Phone,,,,,,
155,MakeTicket,Monica,start,1970-01-02 07:11,,,,,,,
155,MakeTicket,Monica,complete,1970-01-02 07:13,,P,8579,,,,
155,ArrangeSurvey,Monica,start,1970-01-02 07:13,,,,,,,
155,ArrangeSurvey,Monica,complete,1970-01-02 07:18,,,,,,,
155,InformClientSurvey,System,complete,1970-01-02 07:18,,,,,,,
155,Survey,Jacky,start,1970-01-02 11:02,,,,,,,
155,Survey,Jacky,complete,1970-01-02 11:38,,,,TRUE,120,1,
155,ImmediateRepair,Jacky,start,1970-01-02 11:38,,,,,,,
155,ImmediateRepair,Jacky,complete,1970-01-02 13:26,,,,,,,
155,InternRepair,Jacky,start,1970-01-02 16:23,,,,,,,
155,InternRepair,Jacky,complete,1970-01-02 18:11,,,,,,,
155,RepairReady,System,complete,1970-01-02 18:11,,,,,,,TRUE
155,SendTicketToFinAdmin,System,complete,1970-01-03 00:38,,,,,,,
155,ReadyInformClient,System,complete,1970-01-03 01:55,,,,,,,TRUE
155,TicketReady,System,complete,1970-01-03 01:55,,,,,,,
156,FirstContact,Monica,complete,1970-01-01 23:58,Phone,,,,,,
156,InformClientWrongPlace,Monica,complete,1970-01-01 23:58,,,,,,,
157,FirstContact,Monica,complete,1970-01-03 22:27,Web,,,,,,
157,MakeTicket,Monica,start,1970-01-03 22:27,,,,,,,
157,MakeTicket,Monica,complete,1970-01-03 22:31,,E,4381,,,,
157,ArrangeSurvey,Monica,start,1970-01-03 22:31,,,,,,,
157,ArrangeSurvey,Monica,complete,1970-01-04 09:11,,,,,,,
157,InformClientSurvey,System,complete,1970-01-04 09:11,,,,,,,
157,Survey,John,start,1970-01-04 10:33,,,,,,,
157,Survey,John,complete,1970-01-04 11:02,,,,TRUE,240,1,
157,InternRepair,John,start,1970-01-04 14:42,,,,,,,
157,InternRepair,John,complete,1970-01-04 19:06,,,,,,,
157,RepairReady,System,complete,1970-01-04 19:06,,,,,,,TRUE
157,ReadyInformClient,System,complete,1970-01-04 19:16,,,,,,,TRUE
157,SendTicketToFinAdmin,System,complete,1970-01-04 22:16,,,,,,,
157,TicketReady,System,complete,1970-01-04 22:16,,,,,,,
158,FirstContact,Monica,complete,1970-01-05 18:40,Web,,,,,,
158,MakeTicket,Monica,start,1970-01-05 18:40,,,,,,,
158,MakeTicket,Monica,complete,1970-01-05 18:42,,E,884,,,,
158,ArrangeSurvey,Monica,start,1970-01-05 18:42,,,,,,,
158,ArrangeSurvey,Monica,complete,1970-01-05 18:47,,,,,,,
158,InformClientSurvey,System,complete,1970-01-05 18:47,,,,,,,
158,Survey,Cindy,start,1970-01-08 16:20,,,,,,,
158,Survey,Cindy,complete,1970-01-08 16:55,,,,TRUE,220,2,
158,InternRepair,Edd,start,1970-01-16 15:12,,,,,,,
158,InternRepair,Edd,complete,1970-01-16 19:14,,,,,,,
158,RepairReady,System,complete,1970-01-16 19:14,,,,,,,TRUE
158,ReadyInformClient,System,complete,1970-01-17 00:44,,,,,,,TRUE
158,SendTicketToFinAdmin,System,complete,1970-01-17 01:16,,,,,,,
158,TicketReady,System,complete,1970-01-17 01:16,,,,,,,
159,FirstContact,Monica,complete,1970-01-08 05:20,Letter,,,,,,
159,InformClientWrongPlace,Monica,complete,1970-01-08 05:20,,,,,,,
160,FirstContact,Monica,complete,1970-01-05 05:19,Personal,,,,,,
160,MakeTicket,Monica,start,1970-01-05 05:19,,,,,,,
160,MakeTicket,Monica,complete,1970-01-05 05:22,,E,317,,,,
160,ArrangeSurvey,Monica,start,1970-01-05 05:22,,,,,,,
160,ArrangeSurvey,Monica,complete,1970-01-05 05:24,,,,,,,
160,InformClientSurvey,System,complete,1970-01-05 05:24,,,,,,,
160,Survey,John,start,1970-01-07 22:56,,,,,,,
160,Survey,John,complete,1970-01-07 23:14,,,,TRUE,240,1,
160,InternRepair,Paul,start,1970-01-09 13:58,,,,,,,
160,InternRepair,Paul,complete,1970-01-09 17:34,,,,,,,
160,InternRepair,John,start,1970-01-11 06:43,,,,,,,
160,InternRepair,John,complete,1970-01-11 10:43,,,,,,,
160,RepairReady,System,complete,1970-01-11 10:43,,,,,,,TRUE
160,SendTicketToFinAdmin,System,complete,1970-01-11 17:37,,,,,,,
160,ReadyInformClient,System,complete,1970-01-11 18:06,,,,,,,TRUE
160,TicketReady,System,complete,1970-01-11 18:06,,,,,,,
161,FirstContact,Monica,complete,1970-01-01 15:21,Phone,,,,,,
161,MakeTicket,Monica,start,1970-01-01 15:21,,,,,,,
161,MakeTicket,Monica,complete,1970-01-01 15:26,,E,7892,,,,
161,ArrangeSurvey,Monica,start,1970-01-01 15:26,,,,,,,
161,ArrangeSurvey,Monica,complete,1970-01-01 15:30,,,,,,,
161,InformClientSurvey,System,complete,1970-01-01 15:30,,,,,,,
161,Survey,Cindy,start,1970-01-01 16:50,,,,,,,
161,Survey,Cindy,complete,1970-01-01 17:46,,,,TRUE,220,2,
161,InternRepair,Edd,start,1970-01-01 18:56,,,,,,,
161,InternRepair,Edd,complete,1970-01-01 22:36,,,,,,,
161,RepairReady,System,complete,1970-01-01 22:36,,,,,,,TRUE
161,ReadyInformClient,System,complete,1970-01-02 02:51,,,,,,,TRUE
161,SendTicketToFinAdmin,System,complete,1970-01-02 05:11,,,,,,,
161,TicketReady,System,complete,1970-01-02 05:11,,,,,,,
162,FirstContact,Dian,complete,1970-01-07 04:37,Phone,,,,,,
162,MakeTicket,Dian,start,1970-01-07 04:37,,,,,,,
162,MakeTicket,Dian,complete,1970-01-07 04:40,,P,1513,,,,
162,ArrangeSurvey,Dian,start,1970-01-07 04:40,,,,,,,
162,ArrangeSurvey,Dian,complete,1970-01-07 04:42,,,,,,,
162,InformClientSurvey,System,complete,1970-01-07 04:42,,,,,,,
162,Survey,Anne,start,1970-01-09 02:56,,,,,,,
162,Survey,Anne,complete,1970-01-09 03:44,,,,TRUE,120,1,
162,ImmediateRepair,Anne,start,1970-01-09 03:44,,,,,,,
162,ImmediateRepair,Anne,complete,1970-01-09 05:32,,,,,,,
162,RepairReady,System,complete,1970-01-09 05:32,,,,,,,TRUE
162,SendTicketToFinAdmin,System,complete,1970-01-09 06:49,,,,,,,
162,ReadyInformClient,System,complete,1970-01-09 10:10,,,,,,,TRUE
162,TicketReady,System,complete,1970-01-09 10:10,,,,,,,
163,FirstContact,Monica,complete,1970-01-07 13:38,Letter,,,,,,
163,MakeTicket,Monica,start,1970-01-07 13:38,,,,,,,
163,MakeTicket,Monica,complete,1970-01-07 13:41,,E,9186,,,,
163,ArrangeSurvey,Monica,start,1970-01-07 13:41,,,,,,,
163,ArrangeSurvey,Dian,complete,1970-01-07 18:50,,,,,,,
163,InformClientSurvey,System,complete,1970-01-07 18:50,,,,,,,
163,Survey,John,start,1970-01-13 01:44,,,,,,,
163,Survey,John,complete,1970-01-13 02:15,,,,TRUE,240,1,
163,InternRepair,Cindy,start,1970-01-13 07:08,,,,,,,
163,InternRepair,Cindy,complete,1970-01-13 11:32,,,,,,,
163,ExternRepair,DoIt,start,1970-01-13 11:32,,,,,,,
163,RepairReady,System,complete,1970-01-13 15:32,,,,,,,TRUE
163,ReadyInformClient,System,complete,1970-01-13 20:59,,,,,,,TRUE
163,SendTicketToFinAdmin,System,complete,1970-01-13 21:46,,,,,,,
163,TicketReady,System,complete,1970-01-13 21:46,,,,,,,
164,FirstContact,Dian,complete,1970-01-08 00:04,Web,,,,,,
164,MakeTicket,Dian,start,1970-01-08 00:04,,,,,,,
164,MakeTicket,Dian,complete,1970-01-08 00:07,,P,5429,,,,
164,ArrangeSurvey,Dian,start,1970-01-08 00:07,,,,,,,
164,ArrangeSurvey,Dian,complete,1970-01-08 00:09,,,,,,,
164,InformClientSurvey,System,complete,1970-01-08 00:09,,,,,,,
164,Survey,Anne,start,1970-01-12 15:13,,,,,,,
164,Survey,Anne,complete,1970-01-12 16:00,,,,TRUE,240,2,
164,InternRepair,Jacky,start,1970-01-12 19:28,,,,,,,
164,InternRepair,Jacky,complete,1970-01-12 23:28,,,,,,,
164,RepairReady,System,complete,1970-01-12 23:28,,,,,,,TRUE
164,ReadyInformClient,System,complete,1970-01-13 02:36,,,,,,,TRUE
164,SendTicketToFinAdmin,System,complete,1970-01-13 03:37,,,,,,,
164,TicketReady,System,complete,1970-01-13 03:37,,,,,,,
165,FirstContact,Monica,complete,1970-01-07 22:17,Personal,,,,,,
165,MakeTicket,Monica,start,1970-01-07 22:17,,,,,,,
165,MakeTicket,Monica,complete,1970-01-07 22:20,,P,8569,,,,
165,ArrangeSurvey,Monica,start,1970-01-07 22:20,,,,,,,
165,ArrangeSurvey,Monica,complete,1970-01-07 22:24,,,,,,,
165,InformClientSurvey,System,complete,1970-01-07 22:24,,,,,,,
165,Survey,Anne,start,1970-01-10 21:00,,,,,,,
165,Survey,Anne,complete,1970-01-10 21:38,,,,TRUE,120,1,
165,ImmediateRepair,Anne,start,1970-01-10 21:38,,,,,,,
165,ImmediateRepair,Anne,complete,1970-01-10 23:26,,,,,,,
165,RepairReady,System,complete,1970-01-10 23:26,,,,,,,TRUE
165,ReadyInformClient,System,complete,1970-01-11 04:19,,,,,,,TRUE
165,SendTicketToFinAdmin,System,complete,1970-01-11 07:14,,,,,,,
165,TicketReady,System,complete,1970-01-11 07:14,,,,,,,
166,FirstContact,Monica,complete,1970-01-04 12:13,Letter,,,,,,
166,MakeTicket,Monica,start,1970-01-04 12:13,,,,,,,
166,MakeTicket,Monica,complete,1970-01-04 12:15,,B,7065,,,,
166,ArrangeSurvey,Monica,start,1970-01-04 12:15,,,,,,,
166,ArrangeSurvey,Monica,complete,1970-01-04 12:19,,,,,,,
166,InformClientSurvey,System,complete,1970-01-04 12:19,,,,,,,
166,Survey,Eric,start,1970-01-04 12:37,,,,,,,
166,Survey,Eric,complete,1970-01-04 13:18,,,,TRUE,240,2,
166,InternRepair,Eric,start,1970-01-04 13:18,,,,,,,
166,InternRepair,Eric,complete,1970-01-04 18:06,,,,,,,
166,RepairReady,System,complete,1970-01-04 18:06,,,,,,,TRUE
166,ReadyInformClient,System,complete,1970-01-04 18:46,,,,,,,TRUE
166,SendTicketToFinAdmin,System,complete,1970-01-04 23:12,,,,,,,
166,TicketReady,System,complete,1970-01-04 23:12,,,,,,,
167,FirstContact,Monica,complete,1970-01-03 18:57,Web,,,,,,
167,MakeTicket,Monica,start,1970-01-03 18:57,,,,,,,
167,MakeTicket,Monica,complete,1970-01-03 19:01,,B,6369,,,,
167,ArrangeSurvey,Monica,start,1970-01-03 19:01,,,,,,,
167,ArrangeSurvey,Dian,complete,1970-01-04 04:56,,,,,,,
167,InformClientSurvey,System,complete,1970-01-04 04:56,,,,,,,
167,Survey,Eric,start,1970-01-04 04:56,,,,,,,
167,Survey,Eric,complete,1970-01-04 05:25,,,,TRUE,240,2,
167,InternRepair,Eric,start,1970-01-04 05:25,,,,,,,
167,InternRepair,Eric,complete,1970-01-04 09:25,,,,,,,
167,RepairReady,System,complete,1970-01-04 09:25,,,,,,,TRUE
167,SendTicketToFinAdmin,System,complete,1970-01-04 12:15,,,,,,,
167,ReadyInformClient,System,complete,1970-01-04 14:57,,,,,,,TRUE
167,TicketReady,System,complete,1970-01-04 14:57,,,,,,,
168,FirstContact,Monica,complete,1970-01-06 18:58,Letter,,,,,,
168,MakeTicket,Monica,start,1970-01-06 18:58,,,,,,,
168,MakeTicket,Monica,complete,1970-01-06 19:04,,P,6300,,,,
168,ArrangeSurvey,Monica,start,1970-01-06 19:04,,,,,,,
168,ArrangeSurvey,Monica,complete,1970-01-06 22:40,,,,,,,
168,InformClientSurvey,System,complete,1970-01-06 22:40,,,,,,,
168,Survey,Anne,start,1970-01-12 16:00,,,,,,,
168,Survey,Anne,complete,1970-01-12 16:37,,,,TRUE,120,1,
168,ImmediateRepair,Anne,start,1970-01-12 16:37,,,,,,,
168,ImmediateRepair,Anne,complete,1970-01-12 18:49,,,,,,,
168,RepairReady,System,complete,1970-01-12 18:49,,,,,,,TRUE
168,ReadyInformClient,System,complete,1970-01-12 23:17,,,,,,,TRUE
168,SendTicketToFinAdmin,System,complete,1970-01-13 01:39,,,,,,,
168,TicketReady,System,complete,1970-01-13 01:39,,,,,,,
169,FirstContact,Dian,complete,1970-01-04 15:05,Web,,,,,,
169,MakeTicket,Dian,start,1970-01-04 15:05,,,,,,,
169,MakeTicket,Dian,complete,1970-01-04 15:07,,P,7614,,,,
169,ArrangeSurvey,Dian,start,1970-01-04 15:07,,,,,,,
169,ArrangeSurvey,Dian,complete,1970-01-04 15:10,,,,,,,
169,InformClientSurvey,System,complete,1970-01-04 15:10,,,,,,,
169,Survey,Anne,start,1970-01-04 22:44,,,,,,,
169,Survey,Anne,complete,1970-01-04 23:27,,,,TRUE,120,1,
169,ImmediateRepair,Anne,start,1970-01-04 23:27,,,,,,,
169,ImmediateRepair,Anne,complete,1970-01-05 01:15,,,,,,,
169,RepairReady,System,complete,1970-01-05 01:15,,,,,,,TRUE
169,ReadyInformClient,System,complete,1970-01-05 01:58,,,,,,,TRUE
169,SendTicketToFinAdmin,System,complete,1970-01-05 04:16,,,,,,,
169,TicketReady,System,complete,1970-01-05 04:16,,,,,,,
170,FirstContact,Dian,complete,1970-01-06 20:45,Letter,,,,,,
170,MakeTicket,Dian,start,1970-01-06 20:45,,,,,,,
170,MakeTicket,Dian,complete,1970-01-06 20:48,,B,1752,,,,
170,ArrangeSurvey,Dian,start,1970-01-06 20:48,,,,,,,
170,ArrangeSurvey,Monica,complete,1970-01-07 05:40,,,,,,,
170,InformClientSurvey,System,complete,1970-01-07 05:40,,,,,,,
170,Survey,Nick,start,1970-01-07 05:40,,,,,,,
170,Survey,Nick,complete,1970-01-07 05:55,,,,TRUE,240,2,
170,InternRepair,Nick,start,1970-01-07 05:55,,,,,,,
170,InternRepair,Nick,complete,1970-01-07 10:19,,,,,,,
170,RepairReady,System,complete,1970-01-07 10:19,,,,,,,TRUE
170,SendTicketToFinAdmin,System,complete,1970-01-07 11:47,,,,,,,
170,ReadyInformClient,System,complete,1970-01-07 16:26,,,,,,,TRUE
170,TicketReady,System,complete,1970-01-07 16:26,,,,,,,
171,FirstContact,Monica,complete,1970-01-06 12:22,Web,,,,,,
171,MakeTicket,Monica,start,1970-01-06 12:22,,,,,,,
171,MakeTicket,Monica,complete,1970-01-06 12:24,,P,2841,,,,
171,ArrangeSurvey,Monica,start,1970-01-06 12:24,,,,,,,
171,ArrangeSurvey,Monica,complete,1970-01-06 12:27,,,,,,,
171,InformClientSurvey,System,complete,1970-01-06 12:27,,,,,,,
171,Survey,Jacky,start,1970-01-12 05:56,,,,,,,
171,Survey,Jacky,complete,1970-01-12 06:54,,,,TRUE,120,1,
171,ImmediateRepair,Jacky,start,1970-01-12 06:54,,,,,,,
171,ImmediateRepair,Jacky,complete,1970-01-12 09:06,,,,,,,
171,RepairReady,System,complete,1970-01-12 09:06,,,,,,,TRUE
171,ReadyInformClient,System,complete,1970-01-12 09:15,,,,,,,TRUE
171,SendTicketToFinAdmin,System,complete,1970-01-12 13:36,,,,,,,
171,TicketReady,System,complete,1970-01-12 13:36,,,,,,,
172,FirstContact,Monica,complete,1970-01-02 04:43,Personal,,,,,,
172,MakeTicket,Monica,start,1970-01-02 04:43,,,,,,,
172,MakeTicket,Monica,complete,1970-01-02 04:47,,P,5484,,,,
172,ArrangeSurvey,Monica,start,1970-01-02 04:47,,,,,,,
172,ArrangeSurvey,Monica,complete,1970-01-02 04:49,,,,,,,
172,InformClientSurvey,System,complete,1970-01-02 04:49,,,,,,,
172,Survey,Anne,start,1970-01-08 13:28,,,,,,,
172,Survey,Anne,complete,1970-01-08 14:10,,,,FALSE,360,4,
172,ExternRepair,DoIt,start,1970-01-08 14:10,,,,,,,
172,RepairReady,System,complete,1970-01-08 19:34,,,,,,,TRUE
172,SendTicketToFinAdmin,System,complete,1970-01-09 01:26,,,,,,,
172,ReadyInformClient,System,complete,1970-01-09 02:33,,,,,,,TRUE
172,TicketReady,System,complete,1970-01-09 02:33,,,,,,,
173,FirstContact,Monica,complete,1970-01-02 19:40,Web,,,,,,
173,MakeTicket,Monica,start,1970-01-02 19:40,,,,,,,
173,MakeTicket,Monica,complete,1970-01-02 19:43,,P,4514,,,,
173,ArrangeSurvey,Monica,start,1970-01-02 19:43,,,,,,,
173,ArrangeSurvey,Monica,complete,1970-01-02 19:48,,,,,,,
173,InformClientSurvey,System,complete,1970-01-02 19:48,,,,,,,
173,Survey,Jacky,start,1970-01-08 22:52,,,,,,,
173,Survey,Jacky,complete,1970-01-08 23:49,,,,TRUE,120,1,
173,ImmediateRepair,Jacky,start,1970-01-08 23:49,,,,,,,
173,ImmediateRepair,Jacky,complete,1970-01-09 01:49,,,,,,,
173,RepairReady,System,complete,1970-01-09 01:49,,,,,,,TRUE
173,ReadyInformClient,System,complete,1970-01-09 02:47,,,,,,,TRUE
173,SendTicketToFinAdmin,System,complete,1970-01-09 04:29,,,,,,,
173,TicketReady,System,complete,1970-01-09 04:29,,,,,,,
174,FirstContact,Monica,complete,1970-01-07 16:19,Phone,,,,,,
174,MakeTicket,Monica,start,1970-01-07 16:19,,,,,,,
174,MakeTicket,Monica,complete,1970-01-07 16:23,,B,2209,,,,
174,ArrangeSurvey,Monica,start,1970-01-07 16:23,,,,,,,
174,ArrangeSurvey,Monica,complete,1970-01-07 16:26,,,,,,,
174,InformClientSurvey,System,complete,1970-01-07 16:26,,,,,,,
174,Survey,Eric,start,1970-01-07 16:26,,,,,,,
174,Survey,Eric,complete,1970-01-07 16:42,,,,TRUE,60,1,
174,ImmediateRepair,Eric,start,1970-01-07 16:42,,,,,,,
174,ImmediateRepair,Eric,complete,1970-01-07 17:24,,,,,,,
174,RepairReady,System,complete,1970-01-07 17:24,,,,,,,TRUE
174,ReadyInformClient,System,complete,1970-01-07 22:43,,,,,,,TRUE
174,SendTicketToFinAdmin,System,complete,1970-01-08 00:42,,,,,,,
174,TicketReady,System,complete,1970-01-08 00:42,,,,,,,
175,FirstContact,Monica,complete,1970-01-08 03:17,Letter,,,,,,
175,MakeTicket,Monica,start,1970-01-08 03:17,,,,,,,
175,MakeTicket,Monica,complete,1970-01-08 03:22,,P,7917,,,,
175,ArrangeSurvey,Monica,start,1970-01-08 03:22,,,,,,,
175,ArrangeSurvey,Monica,complete,1970-01-08 09:54,,,,,,,
175,InformClientSurvey,System,complete,1970-01-08 09:54,,,,,,,
175,Survey,Anne,start,1970-01-11 04:52,,,,,,,
175,Survey,Anne,complete,1970-01-11 05:48,,,,TRUE,120,1,
175,ImmediateRepair,Anne,start,1970-01-11 05:48,,,,,,,
175,ImmediateRepair,Anne,complete,1970-01-11 08:00,,,,,,,
175,ExternRepair,DoIt,start,1970-01-11 08:00,,,,,,,
175,RepairReady,System,complete,1970-01-11 09:48,,,,,,,TRUE
175,SendTicketToFinAdmin,System,complete,1970-01-11 16:07,,,,,,,
175,ReadyInformClient,System,complete,1970-01-11 17:24,,,,,,,TRUE
175,TicketReady,System,complete,1970-01-11 17:24,,,,,,,
176,FirstContact,Dian,complete,1970-01-05 09:22,Phone,,,,,,
176,MakeTicket,Dian,start,1970-01-05 09:22,,,,,,,
176,MakeTicket,Dian,complete,1970-01-05 09:26,,B,7908,,,,
176,ArrangeSurvey,Dian,start,1970-01-05 09:26,,,,,,,
176,ArrangeSurvey,Dian,complete,1970-01-05 09:31,,,,,,,
176,InformClientSurvey,System,complete,1970-01-05 09:31,,,,,,,
176,Survey,Nick,start,1970-01-05 11:12,,,,,,,
176,Survey,Nick,complete,1970-01-05 11:41,,,,TRUE,240,2,
176,InternRepair,Nick,start,1970-01-05 11:41,,,,,,,
176,InternRepair,Nick,complete,1970-01-05 15:17,,,,,,,
176,RepairReady,System,complete,1970-01-05 15:17,,,,,,,TRUE
176,SendTicketToFinAdmin,System,complete,1970-01-05 18:02,,,,,,,
176,ReadyInformClient,System,complete,1970-01-05 20:00,,,,,,,TRUE
176,TicketReady,System,complete,1970-01-05 20:00,,,,,,,
177,FirstContact,Monica,complete,1970-01-05 16:59,Web,,,,,,
177,MakeTicket,Monica,start,1970-01-05 16:59,,,,,,,
177,MakeTicket,Monica,complete,1970-01-05 17:02,,P,7528,,,,
177,ArrangeSurvey,Monica,start,1970-01-05 17:02,,,,,,,
177,ArrangeSurvey,Monica,complete,1970-01-05 17:06,,,,,,,
177,InformClientSurvey,System,complete,1970-01-05 17:06,,,,,,,
177,Survey,Barbara,start,1970-01-12 19:18,,,,,,,
177,Survey,Barbara,complete,1970-01-12 20:04,,,,TRUE,120,1,
177,ImmediateRepair,Barbara,start,1970-01-12 20:04,,,,,,,
177,ImmediateRepair,Barbara,complete,1970-01-12 22:04,,,,,,,
177,RepairReady,System,complete,1970-01-12 22:04,,,,,,,TRUE
177,SendTicketToFinAdmin,System,complete,1970-01-13 01:37,,,,,,,
177,ReadyInformClient,System,complete,1970-01-13 03:04,,,,,,,TRUE
177,TicketReady,System,complete,1970-01-13 03:04,,,,,,,
178,FirstContact,Monica,complete,1970-01-01 18:24,Web,,,,,,
178,MakeTicket,Monica,start,1970-01-01 18:24,,,,,,,
178,MakeTicket,Monica,complete,1970-01-01 18:28,,B,6475,,,,
178,ArrangeSurvey,Monica,start,1970-01-01 18:28,,,,,,,
178,ArrangeSurvey,Monica,complete,1970-01-02 05:36,,,,,,,
178,InformClientSurvey,System,complete,1970-01-02 05:36,,,,,,,
178,Survey,Eric,start,1970-01-02 05:36,,,,,,,
178,Survey,Eric,complete,1970-01-02 05:54,,,,TRUE,240,2,
178,InternRepair,Eric,start,1970-01-02 05:54,,,,,,,
178,InternRepair,Eric,complete,1970-01-02 08:42,,,,,,,
178,RepairReady,System,complete,1970-01-02 08:42,,,,,,,TRUE
178,SendTicketToFinAdmin,System,complete,1970-01-02 09:59,,,,,,,
178,ReadyInformClient,System,complete,1970-01-02 10:02,,,,,,,TRUE
178,TicketReady,System,complete,1970-01-02 10:02,,,,,,,
179,FirstContact,Monica,complete,1970-01-04 23:12,Letter,,,,,,
179,MakeTicket,Monica,start,1970-01-04 23:12,,,,,,,
179,MakeTicket,Monica,complete,1970-01-04 23:17,,E,3576,,,,
179,ArrangeSurvey,Monica,start,1970-01-04 23:17,,,,,,,
179,ArrangeSurvey,Monica,complete,1970-01-04 23:21,,,,,,,
179,InformClientSurvey,System,complete,1970-01-04 23:21,,,,,,,
179,Survey,John,start,1970-01-13 02:15,,,,,,,
